000116,CC#CC#N
000117,CC#CC=O
000118,CC#CCO
000119,CCC#CC
000120,COC=NC
000121,CCCC#C
000122,CCCC#N
000123,CNCC#N
000124,COCC#C
000125,COCC#N
000126,OCCC#C
000127,OCCC#N
000128,CCCC=O
000129,CCNC=O
000130,CCOC=O
000131,COCC=O
000132,OCCC=O
000133,CCCCC
000134,CCCCO
000135,CCCOC
000136,CCOCC
000137,COCCO
000138,OCCCO
000139,C#CC1CC1
000140,C#CC1CN1
000141,C#CC1CO1
000142,N#CC1CC1
000143,N#CC1CN1
000144,N#CC1CO1
000145,O=CC1CC1
000146,O=CC1CN1
000147,O=CC1CO1
000148,O=CN1CC1
000149,CCC1CC1
000150,CCC1CO1
000151,CCN1CC1
000152,COC1CC1
000153,OCC1CC1
000154,OCC1CN1
000155,OCC1CO1
000156,C1CC=CC1
000157,C1CN=CO1
000158,C1OCC=C1
000159,C1CCCC1
000160,C1CCOC1
000161,C1COCO1
000162,C1C2CCC12
000163,C1C2COC12
000164,C1CC2OC12
000165,N1C=CC=N1
000166,N1C=CN=N1
000167,N1C=NC=N1
000168,N1C=NN=C1
000169,N1N=CC=N1
000170,O1C=CC=N1
000171,O1C=CN=N1
000172,O1C=NC=N1
000173,O1C=NN=C1
000174,O1C=NN=N1
000175,O1N=CC=N1
000176,O1N=CN=N1
000177,O1N=NN=N1
000178,CC(=NO)C#C
000179,CC(CO)=NO
000180,CCC(C)=NO
000181,ON=C1CCC1
000182,ON=C1CNC1
000183,ON=C1COC1
000184,FC(F)(F)F
000185,N=C1NC=CO1
000186,N=C1OC=CO1
000187,O=C1NC=CN1
000188,O=C1NC=CO1
000189,O=C1OC=CO1
000190,CC1=CC=CN1
000191,CC1=CC=CO1
000192,CC1=CN=CO1
000193,CC1=NC=CO1
000194,NC1=CC=CN1
000195,NC1=CC=CO1
000196,NC1=CN=CO1
000197,NC1=NC=CO1
000198,OC1=CC=CN1
000199,OC1=CN=CN1
000200,OC1=NC=CN1
000201,CC1=CNC=C1
000202,CC1=CNC=N1
000203,CC1=COC=C1
000204,CC1=COC=N1
000205,NC1=CNC=C1
000206,NC1=CNC=N1
000207,NC1=COC=C1
000208,NC1=COC=N1
000209,OC1=CNC=C1
000210,OC1=CNC=N1
000211,OC1=COC=N1
000212,CN1C=CC=C1
000213,CN1C=CN=C1
000214,C1=CC=CC=C1
000215,C1=CC=NC=C1
000216,C1=CN=CC=N1
000217,C1=CN=CN=C1
000218,C1=NC=NC=N1
000219,CC(C)(C)C#C
000220,CC(C)(C)C#N
000221,CC(C)(N)C#N
000222,CC(C)(O)C#C
000223,CC(C)(O)C#N
000224,CC(C)(C)C=O
000225,CC(C)(O)C=O
000226,CC(C)(C)CO
000227,CC(C)(O)CO
000228,CCC(C)(C)C
000229,CCC(C)(C)O
000230,COC(C)(C)C
000231,CC#CC(C)=O
000232,CC#CC(N)=O
000233,CC#CC(C)C
000234,CC#CC(C)O
000235,CC(=O)CC#C
000236,CC(=O)CC#N
000237,NC(=O)CC#C
000238,NC(=O)CC#N
000239,CC(=N)NC=O
000240,CC(=N)OC=O
000241,CC(=O)CC=O
000242,CC(=O)NC=N
000243,CC(=O)NC=O
000244,CC(=O)OC=N
000245,NC(=N)NC=O
000246,NC(=O)CC=O
000247,NC(=O)NC=N
000248,NC(=O)NC=O
000249,NC(=O)OC=N
000250,CC(C)CC#C
000251,CC(C)CC#N
000252,CC(O)CC#C
000253,CC(O)CC#N
000254,CN(C)CC#N
000255,CC(C)CC=O
000256,CC(C)NC=O
000257,CC(C)OC=O
000258,CC(O)CC=O
000259,CN(C)CC=O
000260,CC(=O)CCO
000261,CCCC(C)=O
000262,CCCC(N)=O
000263,CCNC(C)=O
000264,CCNC(N)=O
000265,CCOC(C)=O
000266,CCOC(N)=O
000267,C[NH2+]CC([O-])=O
000268,COCC(C)=O
000269,COCC(N)=O
000270,NC(=O)CCO
000271,[NH3+]CCC([O-])=O
000272,CC(C)CCO
000273,CC(O)CCO
000274,CCCC(C)C
000275,CCCC(C)O
000276,CCOC(C)C
000277,COCC(C)C
000278,COCC(C)O
000279,CC(=O)C(C)=O
000280,CC(=O)C(N)=N
000281,CC(=O)C(N)=O
000282,NC(=[NH2+])C([O-])=O
000283,NC(=O)C(N)=O
000284,CC(C)C(C)=O
000285,CC(C)C(N)=O
000286,CC([NH3+])C([O-])=O
000287,CC(O)C(C)=O
000288,CC(O)C(N)=O
000289,CN(C)C(C)=O
000290,CN(C)C(N)=O
000291,CC(C)C(C)C
000292,CC(C)C(C)O
000293,CC(O)C(C)O
000294,CC1(C)CCC1
000295,CC1(C)CCO1
000296,CC1(C)COC1
000297,CC1(O)CCC1
000298,CC1(O)COC1
000299,CC1(C)CC1O
000300,CC1(O)CC1O
000301,CC1CC1(C)C
000302,CC1CC1(C)O
000303,CC1OC1(C)C
000304,CN1CC1(C)C
000305,CC1CC(=N)O1
000306,CC1CC(=O)C1
000307,CC1CC(=O)N1
000308,CC1CC(=O)O1
000309,CN1CC(=O)C1
000310,OC1CC(=O)C1
000311,CC1CC(C)C1
000312,CC1CC(C)O1
000313,CC1CC(O)C1
000314,CN1CC(O)C1
000315,OC1CC(O)C1
000316,CC12CC(C1)C2
000317,CC12CC(C1)O2
000318,CC12CN(C1)C2
000319,OC12CC(C1)C2
000320,OC12CN(C1)C2
000321,O=C(C#C)C#C
000322,O=C(C#C)C#N
000323,O=C(C#N)C#N
000324,O=CC(=O)C#C
000325,O=CC(=O)C#N
000326,O=CC(=O)C=O
000327,CC(C#C)C#C
000328,CC(C#C)C#N
000329,CC(C#N)C#N
000330,NC(C#C)C#N
000331,NC(C#N)C#N
000332,OC(C#C)C#C
000333,OC(C#C)C#N
000334,OC(C#N)C#N
000335,CC(C=O)C#C
000336,CC(C=O)C#N
000337,OC(C=O)C#C
000338,OC(C=O)C#N
000339,CC(C=O)C=O
000340,CN(C=N)C=O
000341,CN(C=O)C=O
000342,OC(C=O)C=O
000343,CN=C(N)C#N
000344,CN=C(N)C=O
000345,CCC(=O)C#C
000346,CCC(=O)C#N
000347,CNC(=N)C#N
000348,CNC(=O)C#C
000349,COC(=O)C#C
000350,COC(=O)C#N
000351,OCC(=O)C#C
000352,OCC(=O)C#N
000353,CCC(=O)C=O
000354,CNC(=N)C=O
000355,CNC(=O)C=O
000356,COC(=O)C=O
000357,OCC(=O)C=O
000358,CCC(=O)CC
000359,CCC(=O)CO
000360,CCC(=O)NC
000361,CCC(=O)OC
000362,CNC(=O)CO
000363,CNC(=O)NC
000364,CNC(=O)OC
000365,COC(=O)CN
000366,COC(=O)CO
000367,OCC(=O)CO
000368,COC(C)=NC
000369,CC(CO)C#C
000370,CC(CO)C#N
000371,CCC(C)C#C
000372,CCC(C)C#N
000373,CCC(N)C#N
000374,CCC(O)C#C
000375,CCC(O)C#N
000376,CNC(C)C#N
000377,COC(C)C#C
000378,COC(C)C#N
000379,NC(CO)C#N
000380,NCC(N)C#N
000381,NCC(O)C#N
000382,OCC(O)C#C
000383,OCC(O)C#N
000384,CC(CO)C=O
000385,CCC(C)C=O
000386,CCC(O)C=O
000387,CCN(C)C=O
000388,COC(C)C=O
000389,OCC(O)C=O
000390,CC(CO)CO
000391,CCC(C)CC
000392,CCC(C)CO
000393,CCC(C)OC
000394,CCC(O)CC
000395,CCC(O)CO
000396,COC(C)CO
000397,OCC(O)CO
000398,CC1(CC1)C#C
000399,CC1(CC1)C#N
000400,CC1(CN1)C#C
000401,CC1(CN1)C#N
000402,CC1(CO1)C#C
000403,CC1(CO1)C#N
000404,NC1(CC1)C#N
000405,OC1(CC1)C#C
000406,OC1(CC1)C#N
000407,CC1(CC1)C=O
000408,CC1(CN1)C=O
000409,CC1(CO1)C=O
000410,OC1(CC1)C=O
000411,CC1(CO)CC1
000412,CC1(CO)CN1
000413,CC1(CO)CO1
000414,CCC1(C)CC1
000415,CCC1(C)CO1
000416,CCC1(O)CC1
000417,COC1(C)CC1
000418,OCC1(O)CC1
000419,CC1CCC1=O
000420,CC1CNC1=O
000421,CC1COC1=N
000422,CC1COC1=O
000423,CC1NCC1=O
000424,CC1OCC1=O
000425,CN1CCC1=O
000426,NC1COC1=N
000427,NC1COC1=O
000428,OC1CCC1=O
000429,OC1CNC1=O
000430,OC1COC1=N
000431,OC1COC1=O
000432,CC1CCC1C
000433,CC1CCC1O
000434,CC1COC1C
000435,CC1OCC1O
000436,OC1CCC1O
000437,N=C1CN=CN1
000438,O=C1CC=CC1
000439,O=C1CC=CN1
000440,O=C1CN=CN1
000441,O=C1CN=CO1
000442,N=C1OCC=C1
000443,O=C1CCC=C1
000444,O=C1NCC=C1
000445,N=C1CCCO1
000446,N=C1COCO1
000447,N=C1OCCO1
000448,O=C1CCCC1
000449,O=C1CCCN1
000450,O=C1CCCO1
000451,O=C1CCOC1
000452,O=C1COCO1
000453,O=C1NCCN1
000454,O=C1NCCO1
000455,O=C1OCCO1
000456,CC1=CCCC1
000457,CC1=CCOC1
000458,CC1=NCCO1
000459,CC1CC=CC1
000460,CC1CN=CO1
000461,OC1CC=CC1
000462,CC1CCC=C1
000463,CC1COC=N1
000464,CC1OCC=C1
000465,OC1CCC=C1
000466,CC1CCCC1
000467,CC1CCCO1
000468,CC1CCOC1
000469,CC1COCO1
000470,CC1OCCO1
000471,OC1CCCC1
000472,OC1CCOC1
000473,CC1C(C)C1C
000474,CC1C(C)C1O
000475,CC1C(C)N1C
000476,CC1C(O)C1O
000477,OC1C(O)C1O
000478,CC12CC1CC2
000479,CC12CC1CO2
000480,CC12CC1OC2
000481,CC12CCC1O2
000482,OC12CC1CC2
000483,OC12CC1OC2
000484,C#CC#CC#C
000485,C#CC#CC#N
000486,N#CC#CC#N
000487,C#CCCC#C
000488,C#CCCC#N
000489,N#CCCC#N
000490,O=CC#CC#C
000491,O=CC#CC#N
000492,O=CC#CC=O
000493,N=COCC#C
000494,N=COCC#N
000495,O=CCCC#C
000496,O=CCCC#N
000497,O=CNCC#C
000498,O=CNCC#N
000499,O=COCC#C
000500,O=COCC#N
000501,N=COCC=O
000502,O=CCCC=O
000503,O=CCNC=O
000504,O=CCOC=O
000505,CC#CC#CC
000506,CC#CCC#C
000507,CC#CCC#N
000508,CC#CCC=O
000509,CN=CNC=O
000510,CN=COC=O
000511,CCC#CC#C
000512,CCC#CC#N
000513,OCC#CC#C
000514,OCC#CC#N
000515,CCC#CC=O
000516,OCC#CC=O
000517,CCC#CCC
000518,CCC#CCO
000519,OCC#CCO
000520,CCN=COC
000521,CC#CCCO
000522,CCCC#CC
000523,COCC#CC
000524,CCOC=NC
000525,CCCCC#C
000526,CCCCC#N
000527,CCNCC#N
000528,CCOCC#C
000529,CCOCC#N
000530,COCCC#C
000531,COCCC#N
000532,OCCCC#C
000533,OCCCC#N
000534,CCCCC=O
000535,CCCNC=O
000536,CCCOC=O
000537,CCOCC=O
000538,COCCC=O
000539,OCCCC=O
000540,OCCNC=O
000541,OCCOC=N
000542,OCCOC=O
000543,CCCCCC
000544,CCCCCO
000545,CCCCOC
000546,CCCOCC
000547,CCOCCO
000548,COCCCO
000549,COCCOC
000550,OCCCCO
000551,C#CC1CCC1
000552,C#CC1CCO1
000553,C#CC1COC1
000554,N#CC1CCC1
000555,N#CC1CCN1
000556,N#CC1CCO1
000557,N#CC1COC1
000558,O=CC1CCC1
000559,O=CC1CCO1
000560,O=CC1COC1
000561,O=CN1CCC1
000562,CN=C1CCO1
000563,CCC1CCC1
000564,CCC1CCO1
000565,CCC1COC1
000566,COC1CCC1
000567,COC1COC1
000568,OCC1CCC1
000569,OCC1CCO1
000570,OCC1COC1
000571,C#CCC1CC1
000572,C#CCC1CO1
000573,C#CCN1CC1
000574,N#CCC1CC1
000575,N#CCC1CN1
000576,N#CCC1CO1
000577,N#CCN1CC1
000578,N=COC1CC1
000579,O=CCC1CC1
000580,O=CCC1CN1
000581,O=CCC1CO1
000582,O=CCN1CC1
000583,O=CNC1CC1
000584,O=COC1CC1
000585,CC#CC1CC1
000586,CC#CC1CN1
000587,CC#CC1CO1
000588,CCCC1CC1
000589,CCCC1CO1
000590,CCCN1CC1
000591,CCOC1CC1
000592,COCC1CC1
000593,COCC1CN1
000594,COCC1CO1
000595,OCCC1CC1
000596,OCCC1CO1
000597,OCCN1CC1
000598,CC1CC1C#C
000599,CC1CC1C#N
000600,CC1NC1C#C
000601,CC1NC1C#N
000602,CC1OC1C#C
000603,CC1OC1C#N
000604,CN1CC1C#C
000605,CN1CC1C#N
000606,OC1CC1C#C
000607,OC1CC1C#N
000608,CC1CC1C=O
000609,CC1CN1C=O
000610,CC1NC1C=O
000611,CC1OC1C=O
000612,CN1CC1C=O
000613,OC1CC1C=O
000614,CC1CC1CO
000615,CC1NC1CO
000616,CC1OC1CO
000617,CCC1CC1C
000618,CCC1CC1O
000619,CCC1CN1C
000620,CCC1OC1C
000621,CCN1CC1C
000622,CN1CC1CO
000623,COC1CC1C
000624,COC1CC1O
000625,OCC1CC1O
000626,CC(=O)C1CC1
000627,CC(=O)C1CN1
000628,CC(=O)C1CO1
000629,CC(=O)N1CC1
000630,NC(=O)C1CC1
000631,NC(=O)C1CN1
000632,NC(=O)C1CO1
000633,NC(=O)N1CC1
000634,CC(C)C1CC1
000635,CC(C)C1CO1
000636,CC(C)N1CC1
000637,CC(O)C1CC1
000638,CC(O)C1CN1
000639,CC(O)C1CO1
000640,C1CC11CCC1
000641,C1CC11CCO1
000642,C1CC11COC1
000643,C1NC11COC1
000644,C1OC11CCC1
000645,C1OC11COC1
000646,C1C2CC1C=C2
000647,C1C2OC1C=C2
000648,C1C2CC1CC2
000649,C1C2CC1OC2
000650,C1C2CCC1O2
000651,CC1C2CC1C2
000652,CC1C2CC1O2
000653,OC1C2CC1C2
000654,OC1C2CC1O2
000655,C1CC=CCO1
000656,C1CCC=CC1
000657,C1COC=NC1
000658,C1CCCCC1
000659,C1CCOCC1
000660,C1COCCO1
000661,C1COCOC1
000662,C1CC2CCC12
000663,C1CC2OCC12
000664,C1OC2COC12
000665,CC1C2CCC12
000666,CC1C2COC12
000667,OC1C2CCC12
000668,OC1C2COC12
000669,C1C2CC=CC12
000670,C1C2OC=NC12
000671,C1C=CC2NC12
000672,C1C=CC2OC12
000673,C1C2CCCC12
000674,C1C2CCOC12
000675,C1C2COCC12
000676,C1C2OCOC12
000677,C1CC2OC2C1
000678,C1OCC2NC12
000679,C1OCC2OC12
000680,N=C1OC2CC12
000681,O=C1CC2CC12
000682,O=C1CC2CN12
000683,O=C1CC2NC12
000684,O=C1CC2OC12
000685,O=C1CN2CC12
000686,O=C1NC2CC12
000687,O=C1OC2CC12
000688,CC1CC2CC12
000689,CC1CC2OC12
000690,CC1OC2CC12
000691,OC1CC2CC12
000692,OC1CC2NC12
000693,OC1CC2OC12
000694,OC1CN2CC12
000695,C1C2C3CC2C13
000696,C1C2C3CN2C13
000697,C1C2C3OC2C13
000698,N1C2C3NC2C13
000699,N1C2C3OC2C13
000700,O1C2C3OC2C13
000701,C1CC1C1CC1
000702,C1CC1C1CO1
000703,C1CC1N1CC1
000704,C1NC1C1CN1
000705,C1NC1C1CO1
000706,C1OC1C1CO1
000707,C1C2C1C1CC21
000708,C1C2C1C1NC21
000709,C1C2C1C1OC21
000710,C1C2C1N1CC21
000711,N1C2C1C1NC21
000712,N1C2C1C1OC21
000713,O1C2C1C1OC21
000714,C1C2C3C1CN23
000715,C1C2C3CC1C23
000716,C1C2C3CC1N23
000717,C1C2C3CN1C23
000718,C1C2C3OC1C23
000719,C12C3C1C1C2C31
000720,C12C3C1N1C2C31
000721,C1=CN=NC=C1
000722,C1=CN=NN=C1
000723,C1=NN=CN=N1
000724,C1=NN=NC=N1
000725,C1=NN=NN=C1
000726,CC1=CC=NN1
000727,CC1=CC=NO1
000728,CC1=CN=NN1
000729,CC1=CN=NO1
000730,CC1=CNN=C1
000731,CC1=CNN=N1
000732,CC1=CON=C1
000733,CC1=CON=N1
000734,CC1=NC=NN1
000735,CC1=NC=NO1
000736,CC1=NNC=C1
000737,CC1=NNC=N1
000738,CC1=NNN=C1
000739,CC1=NNN=N1
000740,CC1=NOC=C1
000741,CC1=NOC=N1
000742,CC1=NON=C1
000743,CC1=NON=N1
000744,CN1C=CC=N1
000745,CN1C=CN=N1
000746,CN1C=NC=N1
000747,CN1C=NN=C1
000748,CN1C=NN=N1
000749,CN1N=CC=N1
000750,CN1N=CN=N1
000751,CN1N=NN=N1
000752,N=C1NC=NO1
000753,N=C1NN=NN1
000754,N=C1OC=NO1
000755,N=C1ON=NO1
000756,NC1=CC=NN1
000757,NC1=CC=NO1
000758,NC1=CN=NN1
000759,NC1=CN=NO1
000760,NC1=CNN=C1
000761,NC1=CNN=N1
000762,NC1=CON=C1
000763,NC1=CON=N1
000764,NC1=NC=NN1
000765,NC1=NC=NO1
000766,NC1=NNC=C1
000767,NC1=NNC=N1
000768,NC1=NNN=C1
000769,NC1=NNN=N1
000770,NC1=NOC=C1
000771,NC1=NOC=N1
000772,NC1=NON=C1
000773,NC1=NON=N1
000774,O=C1NC=NN1
000775,O=C1NC=NO1
000776,O=C1NN=NN1
000777,O=C1NN=NO1
000778,O=C1OC=NO1
000779,O=C1ON=NO1
000780,OC1=CC=NN1
000781,OC1=CNN=C1
000782,OC1=CNN=N1
000783,OC1=NC=NN1
000784,OC1=NNC=C1
000785,OC1=NNC=N1
000786,OC1=NNN=C1
000787,OC1=NNN=N1
000788,OC1=NOC=C1
000789,OC1=NOC=N1
000790,OC1=NON=N1
000791,CC#CC(C)=NO
000792,CC(CC#C)=NO
000793,CC(CC#N)=NO
000794,CC(CC=O)=NO
000795,CC(CCO)=NO
000796,CCCC(C)=NO
000797,COCC(C)=NO
000798,CC(=NO)C(C)=NO
000799,CC(=NO)C(N)=O
000800,CC(C)C(C)=NO
000801,CC(O)C(C)=NO
000802,CC1CC(C1)=NO
000803,CN1CC(C1)=NO
000804,ON=C1CC(O)C1
000805,ON=C(C#C)C#C
000806,CCC(=NO)C#C
000807,OCC(=NO)C#C
000808,CCC(CC)=NO
000809,CCC(CO)=NO
000810,CC1CCC1=NO
000811,CC1NCC1=NO
000812,CC1OCC1=NO
000813,ON=C1CCC1O
000814,ON=C1CC=CC1
000815,ON=C1CCC=C1
000816,ON=C1CNC=C1
000817,ON=C1CCCC1
000818,ON=C1CCOC1
000819,CC(=NO)C1CC1
000820,CC(=NO)C1CN1
000821,CC(=NO)C1CO1
000822,ON=C1CC2CC12
000823,ON=C1CC2NC12
000824,ON=C1CC2OC12
000825,ON=C1CN2CC12
000826,FC(F)(F)C#C
000827,FC(F)(F)C#N
000828,FC(F)(F)C=O
000829,NCC(F)(F)F
000830,OCC(F)(F)F
000831,CCC(F)(F)F
000832,CC1=CC(C)=CN1
000833,CC1=CC(C)=CO1
000834,CC1=CC(N)=CN1
000835,CC1=CC(N)=CO1
000836,CC1=CC(O)=CN1
000837,CC1=CC(O)=CO1
000838,CC1=CNC(N)=C1
000839,CC1=CNC(O)=C1
000840,CC1=CNC(O)=N1
000841,CC1=COC(N)=C1
000842,CC1=COC(N)=N1
000843,CC1=COC(O)=N1
000844,CC1=NC(C)=CN1
000845,CC1=NC(C)=CO1
000846,CC1=NC(N)=CO1
000847,CC1=NC(O)=CN1
000848,CC1=NC(O)=CO1
000849,NC1=CC(N)=CN1
000850,NC1=CC(N)=CO1
000851,NC1=CC(O)=CN1
000852,NC1=CC(O)=CO1
000853,NC1=CNC(O)=C1
000854,NC1=CNC(O)=N1
000855,NC1=COC(O)=N1
000856,NC1=NC(N)=CO1
000857,NC1=NC(O)=CN1
000858,NC1=NC(O)=CO1
000859,OC1=CC(O)=CN1
000860,OC1=NC(O)=CN1
000861,CC1=CC=C(C)N1
000862,CC1=CC=C(C)O1
000863,CC1=CC=C(N)N1
000864,CC1=CC=C(N)O1
000865,CC1=CC=C(O)N1
000866,CC1=CN=C(C)O1
000867,CC1=CN=C(N)O1
000868,CC1=CN=C(O)N1
000869,CC1=CN=C(O)O1
000870,CC1=NC=C(N)O1
000871,CC1=NC=C(O)N1
000872,NC1=CC=C(N)N1
000873,NC1=CC=C(N)O1
000874,NC1=CC=C(O)N1
000875,NC1=CC=C(O)O1
000876,NC1=CN=C(N)O1
000877,NC1=CN=C(O)N1
000878,NC1=CN=C(O)O1
000879,OC1=CC=C(O)N1
000880,OC1=CN=C(O)N1
000881,CC1=CNC(=N)O1
000882,CC1=CNC(=O)N1
000883,CC1=CNC(=O)O1
000884,CC1=COC(=N)N1
000885,CC1=COC(=N)O1
000886,CC1=COC(=O)N1
000887,CC1=COC(=O)O1
000888,NC1=CNC(=N)O1
000889,NC1=CNC(=O)N1
000890,NC1=CNC(=O)O1
000891,NC1=COC(=N)O1
000892,NC1=COC(=O)N1
000893,NC1=COC(=O)O1
000894,OC1=CNC(=N)O1
000895,OC1=CNC(=O)N1
000896,OC1=CNC(=O)O1
000897,OC1=COC(=N)N1
000898,OC1=COC(=N)O1
000899,OC1=COC(=O)O1
000900,CN1C=CC(C)=C1
000901,CN1C=CC(N)=C1
000902,CN1C=CC(O)=C1
000903,CN1C=NC(C)=C1
000904,CN1C=NC(N)=C1
000905,CN1C=NC(O)=C1
000906,N=C1C=COC=N1
000907,N=C1N=CNC=N1
000908,N=C1N=COC=N1
000909,O=C1C=CNC=C1
000910,O=C1C=CNC=N1
000911,O=C1C=COC=C1
000912,O=C1C=COC=N1
000913,O=C1N=COC=N1
000914,N=C1NC=NC=N1
000915,N=C1OC=CC=C1
000916,N=C1OC=CC=N1
000917,N=C1OC=CN=C1
000918,N=C1OC=NC=C1
000919,N=C1OC=NC=N1
000920,O=C1NC=CC=C1
000921,O=C1NC=CC=N1
000922,O=C1NC=CN=C1
000923,O=C1NC=NC=C1
000924,O=C1NC=NC=N1
000925,O=C1OC=CC=C1
000926,O=C1OC=CC=N1
000927,O=C1OC=CN=C1
000928,O=C1OC=NC=C1
000929,O=C1OC=NC=N1
000930,CC1=CC=CC=C1
000931,CC1=CC=NC=C1
000932,CC1=CN=CC=C1
000933,CC1=CN=CC=N1
000934,CC1=CN=CN=C1
000935,CC1=NC=CC=C1
000936,CC1=NC=CC=N1
000937,CC1=NC=CN=C1
000938,CC1=NC=NC=C1
000939,CC1=NC=NC=N1
000940,NC1=CC=CC=C1
000941,NC1=CN=CC=C1
000942,NC1=CN=CC=N1
000943,NC1=CN=CN=C1
000944,NC1=NC=CC=C1
000945,NC1=NC=CC=N1
000946,NC1=NC=CN=C1
000947,NC1=NC=NC=C1
000948,NC1=NC=NC=N1
000949,OC1=CC=CC=C1
000950,OC1=CC=NC=C1
000951,OC1=CN=CC=C1
000952,OC1=CN=CC=N1
000953,OC1=CN=CN=C1
000954,OC1=NC=CC=C1
000955,OC1=NC=CC=N1
000956,OC1=NC=CN=C1
000957,OC1=NC=NC=C1
000958,OC1=NC=NC=N1
000959,CC1=C(C)C=CN1
000960,CC1=C(C)C=CO1
000961,CC1=C(C)N=CN1
000962,CC1=C(C)N=CO1
000963,CC1=C(N)C=CN1
000964,CC1=C(N)C=CO1
000965,CC1=C(N)N=CO1
000966,CC1=C(N)NC=C1
000967,CC1=C(N)OC=C1
000968,CC1=C(N)OC=N1
000969,CC1=C(O)C=CN1
000970,CC1=C(O)C=CO1
000971,CC1=C(O)N=CN1
000972,CC1=C(O)N=CO1
000973,CC1=C(O)NC=C1
000974,CC1=C(O)NC=N1
000975,NC1=C(N)C=CO1
000976,NC1=C(N)N=CO1
000977,NC1=C(O)C=CN1
000978,NC1=C(O)C=CO1
000979,NC1=C(O)N=CN1
000980,NC1=C(O)N=CO1
000981,NC1=C(O)NC=C1
000982,NC1=C(O)NC=N1
000983,NC1=C(O)OC=C1
000984,OC1=C(O)C=CN1
000985,OC1=C(O)N=CN1
000986,CC1=CNC=C1C
000987,CC1=CNC=C1N
000988,CC1=CNC=C1O
000989,CC1=COC=C1C
000990,CC1=COC=C1N
000991,NC1=CNC=C1N
000992,NC1=CNC=C1O
000993,NC1=COC=C1N
000994,OC1=CNC=C1O
000995,CN1C=CC=C1C
000996,CN1C=CC=C1N
000997,CN1C=CC=C1O
000998,CN1C=CN=C1C
000999,CN1C=CN=C1O
001000,CN1C=NC=C1C
001001,CN1C=NC=C1O
001002,CN1C=CNC1=O
001003,CN1C=COC1=N
001004,CN1C=COC1=O
001005,C#CC1=CC=CN1
001006,C#CC1=CC=CO1
001007,C#CC1=CN=CN1
001008,C#CC1=CN=CO1
001009,C#CC1=NC=CN1
001010,C#CC1=NC=CO1
001011,N#CC1=CC=CN1
001012,N#CC1=CC=CO1
001013,N#CC1=CN=CN1
001014,N#CC1=CN=CO1
001015,N#CC1=NC=CN1
001016,N#CC1=NC=CO1
001017,C#CC1=CNC=C1
001018,C#CC1=CNC=N1
001019,C#CC1=COC=C1
001020,C#CC1=COC=N1
001021,N#CC1=CNC=C1
001022,N#CC1=CNC=N1
001023,N#CC1=COC=C1
001024,N#CC1=COC=N1
001025,O=CC1=CC=CN1
001026,O=CC1=CC=CO1
001027,O=CC1=CN=CN1
001028,O=CC1=CN=CO1
001029,O=CC1=NC=CN1
001030,O=CC1=NC=CO1
001031,O=CC1=CNC=C1
001032,O=CC1=CNC=N1
001033,O=CC1=COC=C1
001034,O=CC1=COC=N1
001035,O=CN1C=CC=C1
001036,O=CN1C=CN=C1
